time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
11,0.49,-0.33,-1.0,-11.35,-10.31,-11.96
31,0.53,-0.44,-0.98,-11.66,-19.04,5.86
50,0.49,-0.3,-0.87,-7.57,-19.29,14.04
69,0.45,-0.15,-0.79,7.39,-13.85,16.05
89,0.45,-0.04,-0.82,14.1,-8.42,0.85
109,0.48,-0.23,-0.92,3.17,-11.23,-28.56
129,0.53,-0.55,-0.99,-7.32,-20.75,-34.0
149,0.63,-0.76,-1.04,7.39,-25.27,-3.78
169,0.67,-0.63,-0.94,18.07,-20.87,30.33
190,0.67,-0.67,-1.16,15.56,-3.54,35.16
210,0.65,-0.68,-1.23,24.6,-18.98,39.79
230,0.66,-0.73,-1.08,14.53,-47.55,40.83
250,0.62,-0.85,-0.97,6.41,-59.08,46.51
270,0.54,-0.83,-0.78,12.7,-63.35,59.63
290,0.45,-0.78,-0.6,6.59,-64.03,69.76
310,0.36,-0.62,-0.35,0.0,-63.72,81.42
331,0.28,-0.47,-0.15,-6.53,-53.83,86.3
352,0.19,-0.35,0.05,-11.6,-36.13,89.23
373,0.08,-0.21,0.16,-18.07,-10.74,95.34
393,0.0,-0.0,0.2,-37.11,10.8,99.0
414,-0.06,0.27,0.27,-59.14,33.87,91.31
433,-0.13,0.41,0.17,-83.68,65.49,67.93
453,-0.19,0.48,0.0,-91.37,96.13,47.36
473,-0.21,0.58,-0.41,-75.44,131.41,38.64
492,-0.25,0.71,-0.8,-63.72,142.76,27.83
511,-0.26,0.8,-0.94,-71.59,133.36,0.43
531,-0.21,0.77,-1.19,-76.97,135.8,-33.33
550,-0.16,0.68,-1.37,-58.35,144.23,-60.85
569,-0.01,0.48,-1.61,-39.49,132.39,-81.79
588,0.08,0.37,-1.6,-42.85,108.7,-101.01
607,0.1,0.28,-1.61,-47.12,90.94,-117.74
627,0.1,0.15,-1.68,-43.88,81.18,-124.15
646,0.15,-0.02,-1.7,-35.52,66.1,-140.26
666,0.19,-0.23,-1.66,-20.26,56.58,-152.16
686,0.2,-0.38,-1.69,-23.8,46.33,-151.55
706,0.19,-0.36,-1.65,-39.73,23.68,-145.08
726,0.21,-0.52,-1.64,-40.28,5.8,-152.28
746,0.22,-0.72,-1.65,-14.59,-5.68,-152.89
767,0.27,-0.86,-1.59,-3.23,-23.44,-143.19
787,0.34,-1.06,-1.52,-12.82,-48.58,-130.68
807,0.35,-1.18,-1.45,-5.43,-68.85,-109.56
828,0.38,-1.23,-1.41,24.84,-72.2,-82.46
848,0.43,-1.36,-1.39,35.52,-76.9,-60.0
868,0.43,-1.46,-1.37,25.09,-90.94,-38.33
887,0.41,-1.5,-1.26,26.12,-105.41,-11.66
906,0.38,-1.42,-1.21,49.56,-105.65,22.58
925,0.32,-1.24,-1.17,69.09,-104.55,51.09
944,0.29,-1.17,-1.14,62.62,-109.8,60.91
963,0.25,-1.05,-1.14,47.55,-117.68,67.5
982,0.21,-0.92,-1.06,39.55,-122.8,75.81
1001,0.19,-0.78,-0.96,34.3,-121.03,78.31
1020,0.16,-0.58,-0.97,20.94,-120.79,79.1
1039,0.16,-0.52,-0.86,4.03,-128.78,72.2
1058,0.15,-0.44,-0.74,-4.27,-126.46,72.51
1078,0.15,-0.32,-0.65,-0.79,-116.82,76.23
1098,0.16,-0.21,-0.56,2.99,-106.75,75.99
1118,0.19,-0.15,-0.51,4.21,-96.98,74.58
1138,0.22,-0.09,-0.46,-0.12,-91.13,77.15
1159,0.23,0.04,-0.43,-6.9,-84.23,77.88
1180,0.25,0.15,-0.38,-9.77,-75.93,70.8
1200,0.27,0.2,-0.32,-7.08,-65.19,59.45
1221,0.32,0.15,-0.29,-2.32,-49.74,49.62
1242,0.37,0.12,-0.33,-4.15,-37.78,50.17
1263,0.36,0.26,-0.3,-5.98,-33.02,56.7
1284,0.32,0.36,-0.29,0.61,-23.25,44.74
1304,0.34,0.3,-0.18,1.83,-14.59,18.25
1324,0.37,0.12,-0.14,-9.77,-0.73,0.67
1345,0.35,0.1,-0.04,-9.09,12.63,6.16
1365,0.28,0.19,0.03,-3.17,27.71,9.95
1385,0.21,0.16,0.02,-3.6,41.69,-4.52
1405,0.16,-0.03,0.03,-11.23,53.04,-20.69
1426,0.11,-0.09,-0.02,-25.33,68.91,-15.14
1446,0.05,0.09,-0.07,-22.95,85.14,-3.42
1466,-0.04,0.19,-0.0,-10.93,101.62,-10.68
1486,-0.01,0.02,-0.19,-28.63,132.63,-34.85
1507,0.03,-0.25,-0.72,-54.02,153.26,-45.35
1527,-0.01,-0.3,-1.03,-50.29,138.49,-33.51
1547,-0.01,-0.3,-0.97,-18.74,132.69,-33.33
1568,0.06,-0.47,-1.22,-34.55,187.19,-46.33
1588,0.18,-0.51,-1.79,-52.86,192.2,-41.99
1609,0.29,-0.37,-2.04,-71.78,141.48,-45.65
1629,0.43,-0.45,-2.02,-53.04,99.43,-49.99
1649,0.56,-0.51,-1.85,-22.22,72.51,-31.19
1669,0.62,-0.39,-1.58,-21.91,66.65,-27.1
1690,0.58,-0.37,-1.61,-44.13,54.14,-41.08
1711,0.52,-0.46,-1.55,-17.64,37.29,-33.75
1732,0.51,-0.45,-1.42,0.18,25.15,-23.5
1752,0.51,-0.44,-1.23,-9.83,16.17,-28.26
1772,0.51,-0.57,-1.13,-20.69,25.63,-22.52
1792,0.45,-0.56,-1.26,4.94,28.38,3.42
1812,0.39,-0.36,-1.25,19.84,14.28,5.19
1832,0.33,-0.31,-1.18,9.28,-2.26,-12.21
1853,0.31,-0.42,-1.05,-7.69,-8.85,-20.87
1873,0.3,-0.53,-1.03,-16.6,-5.92,-12.02
1893,0.27,-0.51,-1.07,-1.46,-5.25,6.9
1913,0.21,-0.4,-1.02,15.56,-7.51,17.46
1933,0.17,-0.3,-0.95,8.54,-10.25,11.17
1953,0.16,-0.29,-0.93,-5.37,-13.0,1.16
1973,0.16,-0.3,-0.96,-5.68,-11.35,-4.39
1994,0.17,-0.35,-0.96,1.16,-13.12,-2.81
